1, Chelsea,10,8,0,2,24:8,16,24
2, Arsenal,10,7,1,2,33:15,18,22
3, Man Utd,10,7,1,2,21:11,10,22
4, Spurs,10,6,1,3,21:14,7,19
5, Liverpool,10,6,0,4,24:13,11,18
6, Man City,10,5,3,2,18:13,5,18
7, Aston Villa,10,5,2,3,14:10,4,17
8, Sunderland,10,5,1,4,18:15,3,16
9, Stoke City,10,4,3,3,9:11,-2,15
10, Fulham,10,4,2,4,13:12,1,14
11, Everton,10,4,2,4,14:15,-1,14
12, Wigan,10,4,1,5,12:17,-5,13
13, Burnley ,10,4,0,6,10:22,-12,12
14, Bolton,10,3,2,5,16:19,-3,11
15, Birmingham ,10,3,1,6,8:12,-4,10
16, Blackburn,10,3,1,6,11:25,-14,10
17, West Ham,10,2,3,5,13:16,-3,9
18, Wolves ,10,2,3,5,9:16,-7,9
19, Hull City,10,2,2,6,8:22,-14,8
20, Portsmouth FC,10,1,1,8,5:15,-10,-5
