1, Chelsea,14,10,3,1,32:4,28,33
2, Liverpool,14,10,3,1,21:8,13,33
3, Man Utd,14,8,4,2,28:10,18,28
4, Aston Villa,14,7,3,4,22:16,6,24
5, Arsenal,14,7,2,5,25:18,7,23
6, Hull City ,14,6,4,4,21:23,-2,22
7, Everton,14,5,4,5,19:22,-3,19
8, Portsmouth FC,14,5,4,5,15:20,-5,19
9, Fulham,14,5,3,6,12:14,-2,18
10, Middlesbrough,14,5,3,6,15:21,-6,18
11, Man City,14,5,2,7,29:22,7,17
12, Bolton,14,5,2,7,14:16,-2,17
13, West Ham,14,5,2,7,17:22,-5,17
14, Stoke City ,14,5,2,7,14:24,-10,17
15, Wigan,14,4,4,6,16:18,-2,16
16, Spurs,14,4,3,7,17:20,-3,15
17, Sunderland,14,4,3,7,12:20,-8,15
18, Newcastle,14,3,5,6,17:22,-5,14
19, Blackburn,14,3,4,7,14:25,-11,13
20, West Brom,14,3,2,9,10:25,-15,11
