1, Chelsea,14,12,0,2,36:8,28,36
2, Man Utd,14,10,1,3,30:13,17,31
3, Arsenal,14,9,1,4,40:20,20,28
4, Spurs,14,8,2,4,33:19,14,26
5, Liverpool,14,7,2,5,31:20,11,23
6, Aston Villa,14,6,5,3,22:14,8,23
7, Man City,14,5,7,2,24:19,5,22
8, Sunderland,14,6,2,6,21:20,1,20
9, Stoke City,14,5,5,4,13:15,-2,20
10, Fulham,14,5,4,5,18:16,2,19
11, Birmingham ,14,5,3,6,12:14,-2,18
12, Everton,14,5,3,6,17:22,-5,18
13, Burnley ,14,5,2,7,19:31,-12,17
14, Blackburn,14,5,2,7,16:28,-12,17
15, Wigan,14,5,2,7,15:31,-16,17
16, West Ham,14,3,5,6,24:26,-2,14
17, Hull City,14,3,4,7,14:29,-15,13
18, Bolton,14,3,3,8,18:31,-13,12
19, Wolves ,14,2,4,8,12:27,-15,10
20, Portsmouth FC,14,2,1,11,11:23,-12,-2
