1, Man Utd,32,23,3,6,76:25,51,72
2, Chelsea,32,22,5,5,82:29,53,71
3, Arsenal,32,21,5,6,74:34,40,68
4, Spurs,32,18,7,7,58:29,29,61
5, Man City,32,15,11,6,58:40,18,56
6, Liverpool,32,16,6,10,53:32,21,54
7, Aston Villa,32,14,12,6,45:32,13,54
8, Everton,32,13,10,9,50:42,8,49
9, Birmingham ,32,12,9,11,33:37,-4,45
10, Stoke City,32,10,12,10,31:35,-4,42
11, Blackburn,32,11,8,13,35:50,-15,41
12, Fulham,32,10,8,14,33:37,-4,38
13, Sunderland,32,8,11,13,41:50,-9,35
14, Wolves ,32,8,8,16,28:50,-22,32
15, Bolton,32,8,8,16,36:60,-24,32
16, Wigan,32,8,7,17,29:62,-33,31
17, West Ham,32,6,9,17,38:55,-17,27
18, Hull City,32,6,9,17,31:66,-35,27
19, Burnley ,32,6,6,20,31:65,-34,24
20, Portsmouth FC,32,6,4,22,28:60,-32,13
