1, Chelsea,21,14,4,3,46:17,29,46
2, Arsenal,21,14,3,4,57:25,32,45
3, Man Utd,21,14,2,5,46:19,27,44
4, Man City,21,10,8,3,42:30,12,38
5, Aston Villa,21,11,5,5,31:19,12,38
6, Spurs,21,11,4,6,42:24,18,37
7, Liverpool,21,11,3,7,39:25,14,36
8, Birmingham ,21,9,6,6,21:19,2,33
9, Fulham,21,8,6,7,27:22,5,30
10, Sunderland,21,7,5,9,32:31,1,26
11, Everton,21,6,8,7,30:34,-4,26
12, Stoke City,21,6,7,8,19:26,-7,25
13, Wolves ,21,6,4,11,20:37,-17,22
14, Burnley ,21,5,6,10,23:41,-18,21
15, Blackburn,21,5,6,10,21:39,-18,21
16, Wigan,21,5,5,11,22:46,-24,20
17, Bolton,21,4,7,10,28:44,-16,19
18, Hull City,21,4,7,10,21:43,-22,19
19, West Ham,21,4,6,11,29:40,-11,18
20, Portsmouth FC,21,4,2,15,18:33,-15,5
