1, Liverpool,34,24,5,5,93:42,51,77
2, Chelsea,34,23,6,5,66:24,42,75
3, Man City,34,23,5,6,92:34,58,74
4, Arsenal,34,20,7,7,59:41,18,67
5, Everton,34,19,9,6,55:34,21,66
6, Man Utd,34,18,6,10,59:39,20,60
7, Spurs,34,18,6,10,48:48,0,60
8, Southampton,34,13,9,12,50:45,5,48
9, Newcastle,34,14,4,16,38:52,-14,46
10, Stoke City,34,11,10,13,38:48,-10,43
11, Crystal Palace ,34,12,4,18,27:41,-14,40
12, West Ham,34,10,7,17,38:47,-9,37
13, Hull City ,34,10,6,18,35:43,-8,36
14, Aston Villa,34,9,7,18,35:53,-18,34
15, Swansea,34,8,9,17,45:50,-5,33
16, West Brom,34,6,15,13,40:53,-13,33
17, Norwich,34,8,8,18,26:53,-27,32
18, Fulham,34,9,3,22,34:74,-40,30
19, Sunderland,34,7,8,19,33:56,-23,29
20, Cardiff ,34,7,8,19,30:64,-34,29
