1, Chelsea,18,13,2,3,43:15,28,41
2, Arsenal,18,12,2,4,48:22,26,38
3, Man Utd,18,12,1,5,37:17,20,37
4, Aston Villa,18,10,5,3,29:14,15,35
5, Spurs,18,10,3,5,40:22,18,33
6, Man City,18,7,8,3,33:29,4,29
7, Birmingham ,18,8,4,6,19:18,1,28
8, Liverpool,18,8,3,7,34:25,9,27
9, Fulham,18,7,5,6,25:20,5,26
10, Stoke City,18,6,6,6,18:22,-4,24
11, Sunderland,18,6,3,9,25:28,-3,21
12, Everton,18,5,6,7,25:31,-6,21
13, Wolves ,18,5,4,9,17:31,-14,19
14, Blackburn,18,5,4,9,17:32,-15,19
15, Burnley ,18,5,4,9,21:37,-16,19
16, Wigan,18,5,4,9,20:38,-18,19
17, Bolton,18,4,5,9,25:37,-12,17
18, Hull City,18,4,5,9,17:37,-20,17
19, West Ham,18,3,6,9,26:35,-9,15
20, Portsmouth FC,18,4,2,12,17:26,-9,5
