1, Man Utd,30,23,4,3,74:27,47,73
2, Man City,30,22,4,4,72:22,50,70
3, Arsenal,30,18,4,8,61:39,22,58
4, Spurs,30,16,7,7,53:35,18,55
5, Chelsea,30,14,8,8,49:34,15,50
6, Newcastle,30,14,8,8,44:42,2,50
7, Liverpool,30,11,9,10,36:31,5,42
8, Sunderland,30,11,7,12,39:34,5,40
9, Everton,30,11,7,12,30:32,-2,40
10, Swansea ,30,10,9,11,34:36,-2,39
11, Norwich ,30,10,9,11,41:47,-6,39
12, Stoke City,30,10,8,12,29:41,-12,38
13, Fulham,30,9,9,12,37:41,-4,36
14, West Brom,30,10,6,14,36:41,-5,36
15, Aston Villa,30,7,12,11,32:40,-8,33
16, Bolton,30,9,2,19,35:59,-24,29
17, Blackburn,30,7,7,16,43:62,-19,28
18, QPR ,30,6,7,17,33:53,-20,25
19, Wigan,30,5,10,15,27:55,-28,25
20, Wolves,30,5,7,18,31:65,-34,22
