1, Chelsea,26,17,6,3,48:21,27,57
2, Arsenal,26,17,5,4,48:26,22,56
3, Man City,26,17,4,5,70:29,41,55
4, Liverpool,26,16,5,5,66:32,34,53
5, Spurs,26,15,5,6,36:32,4,50
6, Everton,26,12,9,5,39:29,10,45
7, Man Utd,26,12,6,8,41:31,10,42
8, Southampton,26,10,9,7,37:29,8,39
9, Newcastle,26,11,4,11,32:38,-6,37
10, Crystal Palace ,26,9,2,15,21:36,-15,29
11, Swansea,26,7,7,12,33:36,-3,28
12, West Ham,26,7,7,12,28:33,-5,28
13, Aston Villa,26,7,7,12,27:36,-9,28
14, Hull City ,26,7,6,13,25:31,-6,27
15, Stoke City,26,6,9,11,27:41,-14,27
16, Sunderland,26,6,7,13,27:40,-13,25
17, Norwich,26,6,7,13,19:39,-20,25
18, West Brom,26,4,12,10,30:38,-8,24
19, Cardiff ,26,5,7,14,19:44,-25,22
20, Fulham,26,6,2,18,26:58,-32,20
