1, Chelsea,29,20,4,5,70:26,44,64
2, Man Utd,29,20,3,6,67:24,43,63
3, Arsenal,29,19,4,6,69:32,37,61
4, Spurs,29,15,7,7,51:27,24,52
5, Aston Villa,29,14,10,5,42:23,19,52
6, Man City,29,13,10,6,52:38,14,49
7, Liverpool,29,14,6,9,45:29,16,48
8, Everton,29,12,8,9,46:40,6,44
9, Birmingham ,29,12,7,10,29:31,-2,43
10, Fulham,29,10,8,11,32:30,2,38
11, Stoke City,29,9,11,9,29:33,-4,38
12, Blackburn,29,10,7,12,32:46,-14,37
13, Sunderland,29,7,10,12,37:45,-8,31
14, Bolton,29,7,8,14,32:54,-22,29
15, Wigan,29,7,7,15,28:55,-27,28
16, West Ham,29,6,9,14,37:48,-11,27
17, Wolves ,29,7,6,16,24:47,-23,27
18, Burnley ,29,6,6,17,30:61,-31,24
19, Hull City,29,5,9,15,26:61,-35,24
20, Portsmouth FC,29,5,4,20,24:52,-28,10
