1, Chelsea,35,27,3,5,76:32,44,84
2, Spurs,35,24,8,3,77:23,54,80
3, Man City,35,20,9,6,68:38,30,69
4, Liverpool,35,20,9,6,71:42,29,69
5, Arsenal,35,20,6,9,68:42,26,66
6, Man Utd,35,17,15,3,51:25,26,66
7, Everton,35,16,10,9,60:40,20,58
8, West Brom,35,12,8,15,40:46,-6,44
9, Southampton,35,11,9,15,39:46,-7,42
10, Bournemouth,35,11,8,16,50:63,-13,41
11, Stoke City,35,10,10,15,37:50,-13,40
12, Leicester,35,11,7,17,43:60,-17,40
13, Watford,35,11,7,17,40:59,-19,40
14, Burnley ,35,11,6,18,35:49,-14,39
15, West Ham,35,10,9,16,44:59,-15,39
16, Crystal Palace,35,11,5,19,46:56,-10,38
17, Hull City ,35,9,7,19,36:67,-31,34
18, Swansea,35,9,5,21,40:69,-29,32
19, Middlesbrough ,35,5,13,17,26:45,-19,28
20, Sunderland,35,5,6,24,26:62,-36,21
