1, Man Utd,35,26,5,4,65:24,41,83
2, Liverpool,35,22,11,2,69:26,43,77
3, Chelsea,35,22,8,5,59:21,38,74
4, Arsenal,35,19,11,5,63:32,31,68
5, Aston Villa,35,16,10,9,51:44,7,58
6, Everton,35,15,11,9,50:36,14,56
7, West Ham,35,13,9,13,39:38,1,48
8, Man City,35,14,5,16,56:46,10,47
9, Fulham,35,12,11,12,35:31,4,47
10, Spurs,35,13,8,14,42:41,1,47
11, Wigan,35,11,9,15,32:40,-8,42
12, Bolton,35,11,6,18,40:51,-11,39
13, Stoke City ,35,10,9,16,33:50,-17,39
14, Portsmouth FC,35,9,11,15,35:53,-18,38
15, Blackburn,35,9,10,16,38:58,-20,37
16, Sunderland,35,9,8,18,31:48,-17,35
17, Hull City ,35,8,10,17,37:60,-23,34
18, Newcastle,35,6,13,16,37:56,-19,31
19, Middlesbrough,35,7,10,18,25:51,-26,31
20, West Brom,35,7,7,21,33:64,-31,28
