1, Leicester,28,16,9,3,51:31,20,57
2, Spurs,28,15,9,4,49:22,27,54
3, Arsenal,28,15,6,7,44:28,16,51
4, Man City,28,14,6,8,49:32,17,48
5, Man Utd,28,13,8,7,37:26,11,47
6, West Ham,28,12,10,6,42:31,11,46
7, Liverpool,28,12,8,8,45:36,9,44
8, Stoke City,28,12,6,10,30:33,-3,42
9, Southampton,28,11,7,10,35:28,7,40
10, Chelsea,28,10,9,9,42:38,4,39
11, Everton,28,9,11,8,49:40,9,38
12, Watford ,28,10,7,11,29:29,0,37
13, West Brom,28,9,9,10,29:36,-7,36
14, Crystal Palace,28,9,6,13,31:37,-6,33
15, Bournemouth ,28,8,8,12,32:44,-12,32
16, Swansea,28,7,9,12,27:37,-10,30
17, Newcastle,28,6,7,15,28:51,-23,25
18, Sunderland,28,6,6,16,34:53,-19,24
19, Norwich ,28,6,6,16,31:53,-22,24
20, Aston Villa,28,3,7,18,22:51,-29,16
