1, Man Utd,33,20,10,3,70:32,38,70
2, Chelsea,33,19,7,7,61:27,34,64
3, Arsenal,33,18,10,5,66:34,32,64
4, Man City,33,17,8,8,51:30,21,59
5, Spurs,33,14,12,7,47:40,7,54
6, Liverpool,33,14,7,12,46:39,7,49
7, Everton,33,11,14,8,47:41,6,47
8, Bolton,33,11,10,12,46:46,0,43
9, Fulham,33,9,14,10,39:35,4,41
10, Stoke City,33,12,5,16,42:42,0,41
11, Newcastle,33,10,10,13,48:47,1,40
12, Aston Villa,33,10,10,13,42:54,-12,40
13, West Brom,33,10,9,14,47:62,-15,39
14, Sunderland,33,9,11,13,35:47,-12,38
15, Birmingham,33,8,14,11,34:46,-12,38
16, Blackburn,33,9,8,16,40:54,-14,35
17, Wigan,33,7,13,13,32:53,-21,34
18, Blackpool,33,9,6,18,47:69,-22,33
19, West Ham,33,7,11,15,39:58,-19,32
20, Wolves ,33,9,5,19,36:59,-23,32
