1, Man City,15,12,2,1,49:15,34,38
2, Man Utd,15,11,3,1,35:14,21,36
3, Spurs,15,11,1,3,32:18,14,34
4, Chelsea,15,10,1,4,33:18,15,31
5, Arsenal,15,9,2,4,31:23,8,29
6, Liverpool,15,7,5,3,18:13,5,26
7, Newcastle,15,7,5,3,21:19,2,26
8, Stoke City,15,6,3,6,16:24,-8,21
9, Aston Villa,15,4,7,4,18:19,-1,19
10, Norwich ,15,5,4,6,24:28,-4,19
11, Swansea ,15,4,5,6,16:20,-4,17
12, Everton,15,5,1,9,15:20,-5,16
13, QPR ,15,4,4,7,15:26,-11,16
14, Fulham,15,3,6,6,16:18,-2,15
15, West Brom,15,4,3,8,14:23,-9,15
16, Sunderland,15,3,5,7,18:18,0,14
17, Wolves,15,4,2,9,16:28,-12,14
18, Wigan,15,3,3,9,14:29,-15,12
19, Blackburn,15,2,4,9,22:34,-12,10
20, Bolton,15,3,0,12,20:36,-16,9
