1, Man Utd,30,21,5,4,51:18,33,68
2, Liverpool,30,18,10,2,54:21,33,64
3, Chelsea,30,18,7,5,49:17,32,61
4, Arsenal,30,15,10,5,48:27,21,55
5, Aston Villa,30,15,7,8,43:36,7,52
6, Everton,30,13,9,8,40:31,9,48
7, Wigan,30,11,8,11,30:28,2,41
8, West Ham,30,11,8,11,35:35,0,41
9, Fulham,30,10,10,10,30:26,4,40
10, Man City,30,11,5,14,46:37,9,38
11, Spurs,30,10,8,12,36:34,2,38
12, Bolton,30,10,4,16,32:44,-12,34
13, Hull City ,30,8,9,13,35:52,-17,33
14, Sunderland,30,8,8,14,29:39,-10,32
15, Portsmouth FC,30,8,8,14,32:48,-16,32
16, Stoke City ,30,8,8,14,29:47,-18,32
17, Blackburn,30,7,10,13,33:49,-16,31
18, Newcastle,30,6,11,13,36:49,-13,29
19, Middlesbrough,30,6,9,15,21:42,-21,27
20, West Brom,30,6,6,18,26:55,-29,24
