1, Man Utd,17,10,7,0,39:18,21,37
2, Arsenal,17,10,2,5,34:19,15,32
3, Man City,17,9,5,3,24:13,11,32
4, Chelsea,17,9,4,4,31:12,19,31
5, Spurs,17,7,6,4,25:22,3,27
6, Bolton,17,6,8,3,30:24,6,26
7, Sunderland,17,5,9,3,20:18,2,24
8, Newcastle,17,6,4,7,27:26,1,22
9, Liverpool,17,6,4,7,21:22,-1,22
10, West Brom,17,6,4,7,24:29,-5,22
11, Blackpool,17,6,4,7,26:32,-6,22
12, Stoke City,17,6,3,8,21:22,-1,21
13, Blackburn,17,6,3,8,22:27,-5,21
14, Aston Villa,17,5,5,7,19:28,-9,20
15, Everton,17,3,9,5,18:20,-2,18
16, Birmingham,17,3,9,5,17:20,-3,18
17, Fulham,17,2,10,5,16:20,-4,16
18, Wigan,17,3,7,7,13:28,-15,16
19, Wolves ,17,4,3,10,18:30,-12,15
20, West Ham,17,2,6,9,15:30,-15,12
