1, Man Utd,27,20,5,2,48:11,37,65
2, Chelsea,27,16,7,4,47:16,31,55
3, Liverpool,27,15,10,2,43:20,23,55
4, Aston Villa,27,15,7,5,42:27,15,52
5, Arsenal,27,12,10,5,38:25,13,46
6, Everton,27,12,8,7,36:28,8,44
7, West Ham,27,10,6,11,33:34,-1,36
8, Wigan,27,9,8,10,27:26,1,35
9, Fulham,27,8,10,9,25:24,1,34
10, Bolton,27,10,3,14,30:38,-8,33
11, Man City,27,9,5,13,43:36,7,32
12, Sunderland,27,8,8,11,28:34,-6,32
13, Spurs,27,7,8,12,29:33,-4,29
14, Blackburn,27,7,8,12,32:44,-12,29
15, Hull City ,27,7,8,12,33:50,-17,29
16, Newcastle,27,6,10,11,33:43,-10,28
17, Portsmouth FC,27,7,7,13,29:45,-16,28
18, Middlesbrough,27,6,8,13,20:36,-16,26
19, Stoke City ,27,6,8,13,25:44,-19,26
20, West Brom,27,6,4,17,24:51,-27,22
