1, Man Utd,29,17,9,3,63:30,33,60
2, Arsenal,29,17,7,5,60:30,30,58
3, Chelsea,29,16,6,7,54:25,29,54
4, Man City,29,15,8,6,45:25,20,53
5, Spurs,29,13,10,6,44:37,7,49
6, Liverpool,29,12,6,11,39:36,3,42
7, Bolton,29,10,10,9,42:40,2,40
8, Sunderland,29,9,11,9,33:35,-2,38
9, Everton,29,8,13,8,38:38,0,37
10, Newcastle,29,9,9,11,44:41,3,36
11, Fulham,29,7,14,8,32:31,1,35
12, Stoke City,29,10,4,15,32:38,-6,34
13, Aston Villa,29,8,9,12,37:50,-13,33
14, Blackburn,29,9,5,15,37:49,-12,32
15, Blackpool,29,9,5,15,43:58,-15,32
16, West Brom,29,8,8,13,39:54,-15,32
17, West Ham,29,7,10,12,36:49,-13,31
18, Birmingham,29,6,13,10,28:42,-14,31
19, Wolves ,29,8,5,16,34:49,-15,29
20, Wigan,29,5,12,12,27:50,-23,27
