1, Chelsea,30,21,7,2,64:26,38,70
2, Man City,30,18,7,5,62:28,34,61
3, Arsenal,30,18,6,6,58:31,27,60
4, Man Utd,30,17,8,5,52:27,25,59
5, Liverpool,30,16,6,8,44:32,12,54
6, Southampton,30,16,5,9,42:21,21,53
7, Spurs,30,16,5,9,50:45,5,53
8, Swansea,30,12,7,11,34:38,-4,43
9, West Ham,30,11,9,10,40:37,3,42
10, Stoke City,30,12,6,12,34:37,-3,42
11, Crystal Palace,30,9,9,12,36:41,-5,36
12, Newcastle,30,9,8,13,33:48,-15,35
13, Everton,30,8,10,12,38:42,-4,34
14, West Brom,30,8,9,13,27:39,-12,33
15, Hull City,30,6,10,14,28:40,-12,28
16, Aston Villa,30,7,7,16,19:39,-20,28
17, Sunderland,30,4,14,12,23:44,-21,26
18, Burnley ,30,5,10,15,26:49,-23,25
19, QPR ,30,6,4,20,31:54,-23,22
20, Leicester ,30,4,7,19,28:51,-23,19
