1, Man Utd,34,21,10,3,71:32,39,73
2, Chelsea,34,20,7,7,64:27,37,67
3, Arsenal,34,18,10,6,67:36,31,64
4, Man City,34,18,8,8,52:30,22,62
5, Spurs,34,14,13,7,49:42,7,55
6, Liverpool,34,15,7,12,51:39,12,52
7, Everton,34,11,14,9,47:42,5,47
8, Bolton,34,12,10,12,48:47,1,46
9, Fulham,34,9,15,10,40:36,4,42
10, Stoke City,34,12,6,16,43:43,0,42
11, Newcastle,34,10,11,13,49:48,1,41
12, Sunderland,34,10,11,13,39:49,-10,41
13, Aston Villa,34,10,11,13,43:55,-12,41
14, West Brom,34,10,10,14,49:64,-15,40
15, Birmingham,34,8,14,12,34:51,-17,38
16, Blackburn,34,9,8,17,40:55,-15,35
17, Blackpool,34,9,7,18,48:70,-22,34
18, Wigan,34,7,13,14,34:57,-23,34
19, Wolves ,34,9,6,19,37:60,-23,33
20, West Ham,34,7,11,16,39:61,-22,32
