1, Chelsea,26,18,4,4,61:22,39,58
2, Man Utd,26,18,3,5,62:21,41,57
3, Arsenal,26,16,4,6,61:30,31,52
4, Aston Villa,26,12,9,5,34:20,14,45
5, Man City,26,12,9,5,48:35,13,45
6, Liverpool,26,13,5,8,43:27,16,44
7, Spurs,26,12,7,7,45:26,19,43
8, Birmingham ,26,11,7,8,26:27,-1,40
9, Everton,26,10,8,8,37:36,1,38
10, Fulham,26,9,7,10,30:28,2,34
11, Stoke City,26,7,11,8,25:29,-4,32
12, Blackburn,26,8,7,11,26:43,-17,31
13, Sunderland,26,7,8,11,36:42,-6,29
14, Wolves ,26,7,6,13,24:43,-19,27
15, Wigan,26,6,7,13,27:51,-24,25
16, West Ham,26,5,9,12,33:43,-10,24
17, Burnley ,26,6,6,14,26:51,-25,24
18, Hull City,26,5,9,12,25:51,-26,24
19, Bolton,26,5,8,13,29:50,-21,23
20, Portsmouth FC,26,4,4,18,21:44,-23,7
