1, Man Utd,31,22,5,4,54:20,34,71
2, Liverpool,31,19,10,2,55:21,34,67
3, Chelsea,31,19,7,5,51:17,34,64
4, Arsenal,31,16,10,5,50:27,23,58
5, Aston Villa,31,15,7,9,45:39,6,52
6, Everton,31,14,9,8,44:31,13,51
7, West Ham,31,12,8,11,37:35,2,44
8, Wigan,31,11,8,12,30:32,-2,41
9, Fulham,31,10,10,11,30:27,3,40
10, Man City,31,11,5,15,46:39,7,38
11, Spurs,31,10,8,13,37:36,1,38
12, Bolton,31,11,4,16,36:45,-9,37
13, Stoke City ,31,9,8,14,31:47,-16,35
14, Blackburn,31,8,10,13,35:50,-15,34
15, Hull City ,31,8,10,13,35:52,-17,34
16, Portsmouth FC,31,8,9,14,32:48,-16,33
17, Sunderland,31,8,8,15,29:41,-12,32
18, Newcastle,31,6,11,14,36:51,-15,29
19, Middlesbrough,31,6,9,16,22:46,-24,27
20, West Brom,31,6,6,19,26:57,-31,24
