1, Chelsea,35,25,8,2,69:27,42,83
2, Arsenal,35,21,8,6,66:33,33,71
3, Man City,35,21,7,7,71:36,35,70
4, Man Utd,35,19,8,8,59:35,24,65
5, Liverpool,35,18,7,10,49:38,11,61
6, Spurs,35,17,7,11,55:50,5,58
7, Southampton,35,17,6,12,48:28,20,57
8, Swansea,35,15,8,12,43:44,-1,53
9, West Ham,35,12,11,12,43:42,1,47
10, Stoke City,35,13,8,14,39:44,-5,47
11, Everton,35,11,11,13,46:46,0,44
12, Crystal Palace,35,11,9,15,42:48,-6,42
13, West Brom,35,10,10,15,33:46,-13,40
14, Aston Villa,35,9,8,18,29:50,-21,35
15, Newcastle,35,9,8,18,36:60,-24,35
16, Leicester ,35,9,7,19,39:54,-15,34
17, Hull City,35,8,10,17,33:48,-15,34
18, Sunderland,35,6,16,13,28:50,-22,34
19, QPR ,35,7,6,22,39:61,-22,27
20, Burnley ,35,5,11,19,26:53,-27,26
