1, Man Utd,32,23,5,4,56:21,35,74
2, Liverpool,32,20,10,2,59:21,38,70
3, Chelsea,32,20,7,5,55:20,35,67
4, Arsenal,32,17,10,5,54:28,26,61
5, Aston Villa,32,15,8,9,48:42,6,53
6, Everton,32,14,10,8,47:34,13,52
7, West Ham,32,12,8,12,37:36,1,44
8, Fulham,32,11,10,11,33:28,5,43
9, Spurs,32,11,8,13,38:36,2,41
10, Wigan,32,11,8,13,31:36,-5,41
11, Man City,32,11,5,16,47:42,5,38
12, Bolton,32,11,4,17,39:49,-10,37
13, Stoke City ,32,9,9,14,32:48,-16,36
14, Portsmouth FC,32,8,10,14,34:50,-16,34
15, Hull City ,32,8,10,14,36:55,-19,34
16, Blackburn,32,8,10,14,35:54,-19,34
17, Sunderland,32,8,8,16,30:43,-13,32
18, Newcastle,32,6,12,14,37:52,-15,30
19, Middlesbrough,32,7,9,16,25:47,-22,30
20, West Brom,32,6,7,19,28:59,-31,25
