1, Chelsea,31,24,3,4,66:27,39,75
2, Spurs,31,20,8,3,61:22,39,68
3, Arsenal,31,18,6,7,64:36,28,60
4, Liverpool,31,17,9,5,66:39,27,60
5, Man City,31,17,8,6,57:34,23,59
6, Man Utd,31,14,14,3,43:24,19,56
7, Everton,31,14,9,8,53:34,19,51
8, West Brom,31,12,8,11,39:40,-1,44
9, Southampton,31,10,8,13,36:39,-3,38
10, Watford,31,10,7,14,39:52,-13,37
11, Leicester,31,10,6,15,37:48,-11,36
12, Stoke City,31,9,9,13,33:45,-12,36
13, Bournemouth,31,9,8,14,44:56,-12,35
14, Burnley ,31,10,5,16,32:44,-12,35
15, West Ham,31,9,6,16,41:57,-16,33
16, Crystal Palace,31,9,4,18,39:51,-12,31
17, Hull City ,31,8,6,17,32:61,-29,30
18, Swansea,31,8,4,19,37:66,-29,28
19, Middlesbrough ,31,5,11,15,23:37,-14,26
20, Sunderland,31,5,5,21,24:54,-30,20
