1, Chelsea,36,28,3,5,79:32,47,87
2, Spurs,36,24,8,4,77:24,53,80
3, Man City,36,21,9,6,73:38,35,72
4, Liverpool,36,20,10,6,71:42,29,70
5, Arsenal,36,21,6,9,70:42,28,69
6, Man Utd,36,17,15,4,51:27,24,66
7, Everton,36,16,10,10,60:41,19,58
8, West Brom,36,12,9,15,42:48,-6,45
9, Southampton,36,11,10,15,39:46,-7,43
10, Leicester,36,12,7,17,46:60,-14,43
11, Bournemouth,36,11,9,16,52:65,-13,42
12, West Ham,36,11,9,16,45:59,-14,42
13, Stoke City,36,10,11,15,39:52,-13,41
14, Burnley ,36,11,7,18,37:51,-14,40
15, Watford,36,11,7,18,40:62,-22,40
16, Crystal Palace,36,11,5,20,46:61,-15,38
17, Swansea,36,10,5,21,41:69,-28,35
18, Hull City ,36,9,7,20,36:69,-33,34
19, Middlesbrough ,36,5,13,18,26:48,-22,28
20, Sunderland,36,6,6,24,28:62,-34,24
