1, Chelsea,32,23,7,2,67:27,40,76
2, Arsenal,32,20,6,6,63:32,31,66
3, Man Utd,32,19,8,5,59:30,29,65
4, Man City,32,18,7,7,65:34,31,61
5, Liverpool,32,17,6,9,47:36,11,57
6, Southampton,32,17,5,10,44:22,22,56
7, Spurs,32,16,6,10,50:46,4,54
8, Swansea,32,13,8,11,38:40,-2,47
9, West Ham,32,11,10,11,42:40,2,43
10, Stoke City,32,12,7,13,36:40,-4,43
11, Crystal Palace,32,11,9,12,42:43,-1,42
12, Everton,32,9,11,12,40:43,-3,38
13, Newcastle,32,9,8,15,33:51,-18,35
14, West Brom,32,8,9,15,30:46,-16,33
15, Aston Villa,32,8,7,17,21:42,-21,31
16, Sunderland,32,5,14,13,25:48,-23,29
17, Hull City,32,6,10,16,29:45,-16,28
18, Burnley ,32,5,11,16,26:50,-24,26
19, QPR ,32,7,4,21,35:56,-21,25
20, Leicester ,32,6,7,19,33:54,-21,25
