1, Chelsea,2,2,0,0,5:0,5,6
2, Liverpool,2,2,0,0,3:1,2,6
3, Blackburn,2,1,1,0,4:3,1,4
4, Hull City ,2,1,1,0,3:2,1,4
5, Man Utd,2,1,1,0,2:1,1,4
6, Newcastle,2,1,1,0,2:1,1,4
7, Aston Villa,2,1,0,1,6:5,1,3
8, Man City,2,1,0,1,5:4,1,3
9, Bolton,2,1,0,1,3:2,1,3
10, Everton,2,1,0,1,4:4,0,3
11, Middlesbrough,2,1,0,1,3:3,0,3
12, Sunderland,2,1,0,1,2:2,0,3
13, Fulham,2,1,0,1,2:2,0,3
14, Arsenal,2,1,0,1,1:1,0,3
15, Stoke City ,2,1,0,1,4:5,-1,3
16, West Ham,2,1,0,1,2:4,-2,3
17, Spurs,2,0,0,2,2:4,-2,0
18, Wigan,2,0,0,2,1:3,-2,0
19, West Brom,2,0,0,2,1:3,-2,0
20, Portsmouth FC,2,0,0,2,0:5,-5,0
