1, Man Utd,31,22,3,6,72:25,47,69
2, Chelsea,31,21,5,5,75:28,47,68
3, Arsenal,31,21,4,6,73:33,40,67
4, Spurs,31,17,7,7,56:29,27,58
5, Aston Villa,31,14,12,5,44:25,19,54
6, Man City,31,14,11,6,55:40,15,53
7, Liverpool,31,15,6,10,50:32,18,51
8, Everton,31,13,9,9,50:42,8,48
9, Birmingham ,31,12,8,11,32:36,-4,44
10, Stoke City,31,9,12,10,30:35,-5,39
11, Fulham,31,10,8,13,33:35,-2,38
12, Blackburn,31,10,8,13,34:50,-16,38
13, Sunderland,31,8,11,12,41:47,-6,35
14, Bolton,31,8,8,15,36:56,-20,32
15, Wolves ,31,8,7,16,28:50,-22,31
16, Wigan,31,8,7,16,29:59,-30,31
17, West Ham,31,6,9,16,38:54,-16,27
18, Burnley ,31,6,6,19,31:64,-33,24
19, Hull City,31,5,9,17,29:66,-37,24
20, Portsmouth FC,31,6,4,21,28:58,-30,13
