1, Arsenal,19,13,3,3,37:18,19,42
2, Man City,19,13,2,4,54:21,33,41
3, Chelsea,19,12,4,3,35:19,16,40
4, Everton,19,10,7,2,31:18,13,37
5, Liverpool,19,11,3,5,44:23,21,36
6, Man Utd,19,10,4,5,32:22,10,34
7, Spurs,19,10,4,5,22:24,-2,34
8, Newcastle,19,10,3,6,29:24,5,33
9, Southampton,19,7,6,6,26:20,6,27
10, Hull City ,19,6,5,8,22:23,-1,23
11, Swansea,19,5,6,8,24:25,-1,21
12, Stoke City,19,5,6,8,18:29,-11,21
13, Aston Villa,19,5,5,9,18:25,-7,20
14, Norwich,19,5,4,10,16:32,-16,19
15, West Brom,19,3,9,7,22:27,-5,18
16, Cardiff ,19,4,6,9,15:30,-15,18
17, Crystal Palace ,19,5,1,13,12:28,-16,16
18, Fulham,19,5,1,13,19:41,-22,16
19, West Ham,19,3,6,10,18:28,-10,15
20, Sunderland,19,3,5,11,15:32,-17,14
