1, Chelsea,13,11,0,2,33:8,25,33
2, Arsenal,13,9,1,3,40:17,23,28
3, Man Utd,13,9,1,3,26:12,14,28
4, Spurs,13,8,1,4,32:18,14,25
5, Aston Villa,13,6,4,3,21:13,8,22
6, Man City,13,5,6,2,23:18,5,21
7, Liverpool,13,6,2,5,29:20,9,20
8, Sunderland,13,6,2,5,21:19,2,20
9, Stoke City,13,5,4,4,13:15,-2,19
10, Fulham,13,5,3,5,17:15,2,18
11, Everton,13,5,3,5,17:20,-3,18
12, Burnley ,13,5,2,6,16:26,-10,17
13, Blackburn,13,5,1,7,16:28,-12,16
14, Birmingham ,13,4,3,6,11:14,-3,15
15, Wigan,13,4,2,7,14:31,-17,14
16, Hull City,13,3,3,7,13:28,-15,12
17, West Ham,13,2,5,6,19:23,-4,11
18, Bolton,13,3,2,8,17:30,-13,11
19, Wolves ,13,2,4,7,12:26,-14,10
20, Portsmouth FC,13,2,1,10,10:19,-9,-2
