1, Chelsea,12,10,0,2,29:8,21,30
2, Arsenal,12,9,1,2,40:16,24,28
3, Man Utd,12,8,1,3,23:12,11,25
4, Spurs,12,7,1,4,23:17,6,22
5, Aston Villa,12,6,3,3,20:12,8,21
6, Man City,12,5,5,2,21:16,5,20
7, Liverpool,12,6,1,5,27:18,9,19
8, Fulham,12,5,3,4,17:14,3,18
9, Everton,12,5,3,4,17:17,0,18
10, Sunderland,12,5,2,5,20:19,1,17
11, Stoke City,12,4,4,4,12:15,-3,16
12, Burnley ,12,5,1,6,15:25,-10,16
13, Wigan,12,4,2,6,13:22,-9,14
14, Blackburn,12,4,1,7,14:28,-14,13
15, Birmingham ,12,3,3,6,10:14,-4,12
16, Bolton,12,3,2,7,17:28,-11,11
17, Hull City,12,3,2,7,10:25,-15,11
18, West Ham,12,2,4,6,16:20,-4,10
19, Wolves ,12,2,4,6,12:22,-10,10
20, Portsmouth FC,12,2,1,9,10:18,-8,-2
