1, Man Utd,18,10,7,1,40:20,20,37
2, Arsenal,18,11,2,5,35:19,16,35
3, Chelsea,18,10,4,4,33:13,20,34
4, Man City,18,9,5,4,25:15,10,32
5, Sunderland,18,6,9,3,21:18,3,27
6, Spurs,18,7,6,5,26:25,1,27
7, Bolton,18,6,8,4,30:25,5,26
8, Newcastle,18,7,4,7,29:26,3,25
9, Liverpool,18,7,4,7,22:22,0,25
10, Blackpool,18,7,4,7,29:33,-4,25
11, West Brom,18,6,5,7,25:30,-5,23
12, Aston Villa,18,6,5,7,21:29,-8,23
13, Blackburn,18,6,4,8,23:28,-5,22
14, Everton,18,4,9,5,20:21,-1,21
15, Stoke City,18,6,3,9,21:23,-2,21
16, Birmingham,18,3,9,6,17:22,-5,18
17, Fulham,18,2,10,6,16:21,-5,16
18, Wolves ,18,4,4,10,19:31,-12,16
19, Wigan,18,3,7,8,14:30,-16,16
20, West Ham,18,2,7,9,16:31,-15,13
