1, Man Utd,27,16,9,2,58:27,31,57
2, Arsenal,27,17,5,5,57:27,30,56
3, Man City,27,14,7,6,43:24,19,49
4, Chelsea,27,14,6,7,48:23,25,48
5, Spurs,27,13,8,6,38:31,7,47
6, Liverpool,27,11,6,10,35:32,3,39
7, Sunderland,27,9,10,8,33:33,0,37
8, Bolton,27,9,9,9,38:37,1,36
9, Newcastle,27,9,8,10,42:38,4,35
10, Stoke City,27,10,3,14,31:34,-3,33
11, Blackburn,27,9,5,13,34:42,-8,32
12, Blackpool,27,9,5,13,42:51,-9,32
13, Fulham,27,6,13,8,28:28,0,31
14, Everton,27,6,13,8,34:37,-3,31
15, Birmingham,27,6,13,8,26:36,-10,31
16, Aston Villa,27,7,9,11,31:46,-15,30
17, West Brom,27,7,7,13,35:52,-17,28
18, Wigan,27,5,12,10,27:45,-18,27
19, West Ham,27,5,10,12,30:48,-18,25
20, Wolves ,27,7,4,16,27:46,-19,25
