1, Liverpool,16,11,4,1,24:9,15,37
2, Chelsea,16,11,3,2,35:6,29,36
3, Man Utd,16,10,4,2,30:10,20,34
4, Arsenal,16,9,2,5,28:19,9,29
5, Aston Villa,16,8,4,4,25:18,7,28
6, Hull City ,16,7,5,4,24:25,-1,26
7, Portsmouth FC,16,6,5,5,19:23,-4,23
8, Everton,16,6,4,6,22:25,-3,22
9, Bolton,16,6,2,8,18:19,-1,20
10, Fulham,16,5,5,6,13:15,-2,20
11, Wigan,16,5,4,7,18:20,-2,19
12, Middlesbrough,16,5,4,7,16:23,-7,19
13, Stoke City ,16,5,4,7,17:27,-10,19
14, Man City,16,5,3,8,30:24,6,18
15, Spurs,16,5,3,8,19:21,-2,18
16, West Ham,16,5,3,8,17:24,-7,18
17, Newcastle,16,3,7,6,19:24,-5,16
18, Sunderland,16,4,3,9,13:25,-12,15
19, Blackburn,16,3,4,9,17:31,-14,13
20, West Brom,16,3,3,10,12:28,-16,12
