1, Liverpool,18,11,6,1,27:12,15,39
2, Chelsea,18,11,5,2,36:7,29,38
3, Man Utd,18,11,5,2,31:10,21,38
4, Aston Villa,18,10,4,4,30:20,10,34
5, Arsenal,18,9,4,5,30:21,9,31
6, Hull City ,18,7,6,5,27:31,-4,27
7, Everton,18,7,5,6,23:25,-2,26
8, Fulham,18,6,6,6,16:15,1,24
9, Bolton,18,7,2,9,22:24,-2,23
10, Portsmouth FC,18,6,5,7,20:28,-8,23
11, Wigan,18,6,4,8,21:21,0,22
12, Newcastle,18,5,7,6,24:25,-1,22
13, Sunderland,18,6,3,9,21:26,-5,21
14, Middlesbrough,18,5,5,8,17:27,-10,20
15, Stoke City ,18,5,5,8,17:30,-13,20
16, Spurs,18,5,4,9,20:23,-3,19
17, West Ham,18,5,4,9,18:26,-8,19
18, Man City,18,5,3,10,31:27,4,18
19, Blackburn,18,4,4,10,20:34,-14,16
20, West Brom,18,4,3,11,14:33,-19,15
