1, Arsenal,1,1,0,0,6:1,5,3
2, West Ham,1,1,0,0,2:0,2,3
3, Man City,1,1,0,0,2:0,2,3
4, Wigan,1,1,0,0,2:0,2,3
5, Stoke City,1,1,0,0,2:0,2,3
6, Chelsea,1,1,0,0,2:1,1,3
7, Spurs,1,1,0,0,2:1,1,3
8, Man Utd,1,1,0,0,1:0,1,3
9, Fulham,1,1,0,0,1:0,1,3
10, Sunderland,1,1,0,0,1:0,1,3
11, Liverpool,1,0,0,1,1:2,-1,0
12, Hull City,1,0,0,1,1:2,-1,0
13, Bolton,1,0,0,1,0:1,-1,0
14, Birmingham ,1,0,0,1,0:1,-1,0
15, Aston Villa,1,0,0,1,0:2,-2,0
16, Blackburn,1,0,0,1,0:2,-2,0
17, Wolves ,1,0,0,1,0:2,-2,0
18, Burnley ,1,0,0,1,0:2,-2,0
19, Everton,1,0,0,1,1:6,-5,0
20, Portsmouth FC,1,0,0,1,0:1,-1,-9
