1, Chelsea,11,8,1,2,27:5,22,25
2, Man Utd,11,6,5,0,24:13,11,23
3, Arsenal,11,6,2,3,22:11,11,20
4, Man City,11,6,2,3,15:10,5,20
5, Newcastle,11,5,2,4,20:14,6,17
6, Bolton,11,3,6,2,17:16,1,15
7, Spurs,11,4,3,4,13:14,-1,15
8, Sunderland,11,3,6,2,11:12,-1,15
9, Liverpool,11,4,3,4,12:14,-2,15
10, West Brom,11,4,3,4,14:19,-5,15
11, Everton,11,3,5,3,12:10,2,14
12, Blackpool,11,4,2,5,17:23,-6,14
13, Fulham,11,2,7,2,13:12,1,13
14, Aston Villa,11,3,4,4,10:14,-4,13
15, Birmingham,11,2,6,3,12:14,-2,12
16, Blackburn,11,3,3,5,11:13,-2,12
17, Stoke City,11,3,1,7,10:16,-6,10
18, Wigan,11,2,4,5,8:20,-12,10
19, Wolves ,11,2,3,6,11:18,-7,9
20, West Ham,11,1,4,6,9:20,-11,7
