1, Man City,3,3,0,0,8:0,8,9
2, Leicester,3,2,1,0,7:4,3,7
3, Man Utd,3,2,1,0,2:0,2,7
4, Liverpool,3,2,1,0,2:0,2,7
5, Crystal Palace,3,2,0,1,6:4,2,6
6, Swansea,3,1,2,0,5:3,2,5
7, Everton,3,1,1,1,5:4,1,4
8, Norwich ,3,1,1,1,5:5,0,4
9, Arsenal,3,1,1,1,2:3,-1,4
10, Chelsea,3,1,1,1,5:7,-2,4
11, West Ham,3,1,0,2,6:6,0,3
12, Watford ,3,0,3,0,2:2,0,3
13, Bournemouth ,3,1,0,2,4:5,-1,3
14, Aston Villa,3,1,0,2,2:3,-1,3
15, Spurs,3,0,2,1,3:4,-1,2
16, Stoke City,3,0,2,1,3:4,-1,2
17, Newcastle,3,0,2,1,2:4,-2,2
18, Southampton,3,0,2,1,2:5,-3,2
19, Sunderland,3,0,1,2,4:8,-4,1
20, West Brom,3,0,1,2,2:6,-4,1
