1, Chelsea,15,12,1,2,33:11,22,37
2, Arsenal,15,10,4,1,36:15,21,34
3, Liverpool,15,9,4,2,37:20,17,31
4, Man City,15,9,3,3,32:19,13,30
5, Spurs,15,7,6,2,24:11,13,27
6, Man Utd,15,6,6,3,20:16,4,24
7, Watford,15,6,3,6,21:26,-5,21
8, West Brom,15,5,5,5,20:18,2,20
9, Everton,15,5,5,5,19:19,0,20
10, Southampton,15,5,5,5,14:15,-1,20
11, Stoke City,15,5,4,6,17:22,-5,19
12, Bournemouth,15,5,3,7,21:25,-4,18
13, Burnley ,15,5,2,8,15:25,-10,17
14, Leicester,15,4,4,7,21:26,-5,16
15, Crystal Palace,15,4,3,8,27:29,-2,15
16, Middlesbrough ,15,3,6,6,13:16,-3,15
17, West Ham,15,3,4,8,17:31,-14,13
18, Swansea,15,3,3,9,19:31,-12,12
19, Hull City ,15,3,3,9,14:32,-18,12
20, Sunderland,15,3,2,10,14:27,-13,11
