1, Chelsea,13,10,1,2,29:10,19,31
2, Liverpool,13,9,3,1,32:14,18,30
3, Man City,13,9,3,1,29:12,17,30
4, Arsenal,13,8,4,1,28:13,15,28
5, Spurs,13,6,6,1,19:10,9,24
6, Man Utd,13,5,5,3,18:15,3,20
7, Everton,13,5,4,4,16:15,1,19
8, Watford,13,5,3,5,17:21,-4,18
9, West Brom,13,4,5,4,17:16,1,17
10, Southampton,13,4,5,4,13:12,1,17
11, Stoke City,13,4,4,5,14:19,-5,16
12, Bournemouth,13,4,3,6,15:19,-4,15
13, Burnley ,13,4,2,7,12:21,-9,14
14, Leicester,13,3,4,6,16:22,-6,13
15, Middlesbrough ,13,2,6,5,12:15,-3,12
16, West Ham,13,3,3,7,14:24,-10,12
17, Crystal Palace,13,3,2,8,21:26,-5,11
18, Hull City ,13,3,2,8,11:28,-17,11
19, Swansea,13,2,3,8,16:26,-10,9
20, Sunderland,13,2,2,9,12:23,-11,8
