1, Fulham,1,1,0,0,5:0,5,3
2, Swansea,1,1,0,0,5:0,5,3
3, West Brom,1,1,0,0,3:0,3,3
4, Chelsea,1,1,0,0,2:0,2,3
5, Man City,1,1,0,0,3:2,1,3
6, Newcastle,1,1,0,0,2:1,1,3
7, Everton,1,1,0,0,1:0,1,3
8, West Ham ,1,1,0,0,1:0,1,3
9, Stoke City,1,0,1,0,1:1,0,1
10, Reading ,1,0,1,0,1:1,0,1
11, Arsenal,1,0,1,0,0:0,0,1
12, Sunderland,1,0,1,0,0:0,0,1
13, Southampton ,1,0,0,1,2:3,-1,0
14, Spurs,1,0,0,1,1:2,-1,0
15, Aston Villa,1,0,0,1,0:1,-1,0
16, Man Utd,1,0,0,1,0:1,-1,0
17, Wigan,1,0,0,1,0:2,-2,0
18, Liverpool,1,0,0,1,0:3,-3,0
19, Norwich,1,0,0,1,0:5,-5,0
20, QPR,1,0,0,1,0:5,-5,0
