1, Man City,10,7,2,1,24:9,15,23
2, Arsenal,10,7,2,1,23:10,13,23
3, Liverpool,10,7,2,1,24:13,11,23
4, Chelsea,10,7,1,2,21:9,12,22
5, Spurs,10,5,5,0,14:5,9,20
6, Everton,10,5,3,2,15:8,7,18
7, Watford,10,4,3,3,14:13,1,15
8, Man Utd,10,4,3,3,13:12,1,15
9, Southampton,10,3,4,3,11:10,1,13
10, Bournemouth,10,3,3,4,12:14,-2,12
11, Leicester,10,3,3,4,12:16,-4,12
12, Stoke City,10,3,3,4,12:17,-5,12
13, Crystal Palace,10,3,2,5,14:16,-2,11
14, Burnley ,10,3,2,5,8:13,-5,11
15, Middlesbrough ,10,2,4,4,9:11,-2,10
16, West Brom,10,2,4,4,10:14,-4,10
17, West Ham,10,3,1,6,10:19,-9,10
18, Hull City ,10,2,1,7,8:23,-15,7
19, Swansea,10,1,2,7,9:18,-9,5
20, Sunderland,10,0,2,8,7:20,-13,2
