1, Chelsea,17,13,1,3,42:14,28,40
2, Man Utd,17,12,1,4,37:14,23,37
3, Arsenal,17,11,2,4,45:22,23,35
4, Aston Villa,17,9,5,3,28:14,14,32
5, Spurs,17,9,3,5,38:22,16,30
6, Liverpool,17,8,3,6,34:23,11,27
7, Birmingham ,17,8,3,6,18:17,1,27
8, Man City,17,6,8,3,29:26,3,26
9, Stoke City,17,6,6,5,18:21,-3,24
10, Fulham,17,6,5,6,22:20,2,23
11, Sunderland,17,6,3,8,22:24,-2,21
12, Everton,17,5,5,7,24:30,-6,20
13, Blackburn,17,5,4,8,17:30,-13,19
14, Burnley ,17,5,4,8,21:35,-14,19
15, Wigan,17,5,3,9,20:38,-18,18
16, Hull City,17,4,5,8,17:34,-17,17
17, Bolton,17,4,4,9,25:37,-12,16
18, Wolves ,17,4,4,9,15:31,-16,16
19, West Ham,17,3,5,9,25:34,-9,14
20, Portsmouth FC,17,3,2,12,15:26,-11,2
