1, Man Utd,36,22,10,4,73:34,39,76
2, Chelsea,36,21,7,8,67:30,37,70
3, Arsenal,36,19,10,7,69:39,30,67
4, Man City,36,19,8,9,55:33,22,65
5, Liverpool,36,17,7,12,59:41,18,58
6, Spurs,36,14,14,8,51:45,6,56
7, Everton,36,12,15,9,50:44,6,51
8, Stoke City,36,13,7,16,46:44,2,46
9, Bolton,36,12,10,14,49:50,-1,46
10, Fulham,36,10,15,11,45:41,4,45
11, Newcastle,36,11,11,14,51:52,-1,44
12, Sunderland,36,11,11,14,41:53,-12,44
13, West Brom,36,11,10,15,52:68,-16,43
14, Aston Villa,36,10,12,14,45:58,-13,42
15, Blackburn,36,10,9,17,42:56,-14,39
16, Birmingham,36,8,15,13,36:54,-18,39
17, Wolves ,36,10,7,19,41:62,-21,37
18, Blackpool,36,9,9,18,49:71,-22,36
19, Wigan,36,7,15,14,36:59,-23,36
20, West Ham,36,7,12,17,41:64,-23,33
