1, Arsenal,3,3,0,0,14:4,10,9
2, Spurs,3,3,0,0,9:3,6,9
3, Chelsea,3,3,0,0,7:2,5,9
4, Man Utd,3,2,0,1,6:1,5,6
5, West Ham,3,2,0,1,5:3,2,6
6, Fulham,3,2,0,1,4:2,2,6
7, Man City,3,2,0,1,3:2,1,6
8, Sunderland,3,2,0,1,4:4,0,6
9, Burnley ,3,2,0,1,2:2,0,6
10, Birmingham ,3,1,1,1,1:1,0,4
11, Stoke City,3,1,1,1,2:4,-2,4
12, Liverpool,3,1,0,2,6:5,1,3
13, Aston Villa,3,1,0,2,4:5,-1,3
14, Wolves ,3,1,0,2,1:3,-2,3
15, Everton,3,1,0,2,3:7,-4,3
16, Hull City,3,1,0,2,3:7,-4,3
17, Wigan,3,1,0,2,2:6,-4,3
18, Bolton,3,0,0,3,2:6,-4,0
19, Blackburn,3,0,0,3,1:7,-6,0
20, Portsmouth FC,3,0,0,3,1:6,-5,-9
