1, Man Utd,33,26,3,4,75:35,40,81
2, Man City,33,21,8,4,59:27,32,71
3, Chelsea,33,18,8,7,66:35,31,62
4, Arsenal,33,17,9,7,64:35,29,60
5, Spurs,33,17,8,8,57:42,15,59
6, Everton,33,14,14,5,51:37,14,56
7, Liverpool,33,13,11,9,59:40,19,50
8, Swansea,33,11,11,11,46:44,2,44
9, West Brom,33,13,5,15,42:44,-2,44
10, Fulham,33,10,10,13,44:51,-7,40
11, West Ham ,33,10,9,14,38:47,-9,39
12, Southampton ,33,9,11,13,47:54,-7,38
13, Newcastle,33,10,6,17,42:59,-17,36
14, Norwich,33,7,14,12,31:52,-21,35
15, Sunderland,33,8,10,15,37:45,-8,34
16, Stoke City,33,7,13,13,28:41,-13,34
17, Aston Villa,33,8,10,15,36:60,-24,34
18, Wigan,33,8,7,18,39:61,-22,31
19, QPR,33,4,12,17,29:54,-25,24
20, Reading ,33,5,9,19,36:63,-27,24
