1, Man Utd,24,17,5,2,43:10,33,56
2, Liverpool,24,14,9,1,39:15,24,51
3, Chelsea,24,14,6,4,44:15,29,48
4, Aston Villa,24,14,6,4,38:24,14,48
5, Arsenal,24,12,7,5,38:25,13,43
6, Everton,24,10,7,7,31:28,3,37
7, Wigan,24,9,6,9,26:24,2,33
8, West Ham,24,9,6,9,31:31,0,33
9, Fulham,24,7,8,9,23:24,-1,29
10, Man City,24,8,4,12,41:34,7,28
11, Hull City ,24,7,7,10,31:46,-15,28
12, Bolton,24,8,3,13,27:34,-7,27
13, Sunderland,24,7,6,11,25:33,-8,27
14, Portsmouth FC,24,7,6,11,25:38,-13,27
15, Blackburn,24,6,8,10,29:39,-10,26
16, Spurs,24,6,6,12,26:31,-5,24
17, Newcastle,24,5,9,10,30:40,-10,24
18, Stoke City ,24,6,6,12,21:38,-17,24
19, Middlesbrough,24,5,7,12,18:35,-17,22
20, West Brom,24,6,4,14,22:44,-22,22
