1, Chelsea,33,25,3,5,69:30,39,78
2, Spurs,33,22,8,3,69:22,47,74
3, Liverpool,33,19,9,5,69:40,29,66
4, Man City,33,19,8,6,63:35,28,65
5, Arsenal,33,19,6,8,66:40,26,63
6, Man Utd,33,16,14,3,48:24,24,62
7, Everton,33,16,9,8,60:37,23,57
8, West Brom,33,12,8,13,39:42,-3,44
9, Southampton,33,11,8,14,37:42,-5,41
10, Watford,33,11,7,15,40:56,-16,40
11, Stoke City,33,10,9,14,37:48,-11,39
12, Leicester,33,10,7,16,41:54,-13,37
13, West Ham,33,10,7,16,44:59,-15,37
14, Burnley ,33,10,6,17,33:47,-14,36
15, Crystal Palace,33,10,5,18,44:53,-9,35
16, Bournemouth,33,9,8,16,45:63,-18,35
17, Hull City ,33,8,6,19,34:67,-33,30
18, Swansea,33,8,4,21,37:68,-31,28
19, Middlesbrough ,33,5,12,16,24:39,-15,27
20, Sunderland,33,5,6,22,26:59,-33,21
