1, Leicester,18,11,5,2,37:25,12,38
2, Arsenal,18,11,3,4,31:18,13,36
3, Man City,18,11,2,5,37:20,17,35
4, Spurs,18,8,8,2,31:14,17,32
5, Crystal Palace,18,9,3,6,23:16,7,30
6, Man Utd,18,8,5,5,22:16,6,29
7, Watford ,18,8,5,5,23:18,5,29
8, Liverpool,18,7,6,5,21:22,-1,27
9, Everton,18,6,8,4,32:24,8,26
10, West Ham,18,6,8,4,26:22,4,26
11, Stoke City,18,7,5,6,16:16,0,26
12, Southampton,18,6,6,6,25:21,4,24
13, West Brom,18,5,5,8,17:24,-7,20
14, Bournemouth ,18,5,5,8,22:32,-10,20
15, Chelsea,18,5,4,9,23:29,-6,19
16, Swansea,18,4,6,8,16:24,-8,18
17, Norwich ,18,4,5,9,20:32,-12,17
18, Newcastle,18,4,5,9,19:33,-14,17
19, Sunderland,18,3,3,12,19:37,-18,12
20, Aston Villa,18,1,5,12,15:32,-17,8
