1, Chelsea,20,14,3,3,45:16,29,45
2, Arsenal,20,14,2,4,55:23,32,44
3, Man Utd,20,14,1,5,45:18,27,43
4, Spurs,20,11,4,5,42:22,20,37
5, Aston Villa,20,10,5,5,29:18,11,35
6, Man City,20,9,8,3,38:29,9,35
7, Liverpool,20,10,3,7,37:25,12,33
8, Birmingham ,20,9,5,6,20:18,2,32
9, Fulham,20,7,6,7,26:22,4,27
10, Everton,20,6,7,7,28:32,-4,25
11, Stoke City,20,6,6,8,18:25,-7,24
12, Sunderland,20,6,5,9,28:31,-3,23
13, Blackburn,20,5,6,9,20:35,-15,21
14, Burnley ,20,5,5,10,22:40,-18,20
15, Wigan,20,5,5,10,21:44,-23,20
16, Bolton,20,4,7,9,28:40,-12,19
17, Wolves ,20,5,4,11,17:36,-19,19
18, West Ham,20,4,6,10,28:37,-9,18
19, Hull City,20,4,6,10,20:42,-22,18
20, Portsmouth FC,20,4,2,14,18:32,-14,5
