1, Arsenal,12,9,1,2,24:10,14,28
2, Liverpool,12,7,3,2,24:13,11,24
3, Chelsea,12,7,3,2,21:10,11,24
4, Man City,12,7,1,4,34:12,22,22
5, Southampton,12,6,4,2,15:7,8,22
6, Man Utd,12,6,3,3,20:15,5,21
7, Everton,12,5,6,1,17:13,4,21
8, Newcastle,12,6,2,4,17:17,0,20
9, Spurs,12,6,2,4,9:12,-3,20
10, Swansea,12,4,3,5,17:16,1,15
11, West Brom,12,3,6,3,14:14,0,15
12, Aston Villa,12,4,3,5,13:14,-1,15
13, Hull City ,12,4,2,6,9:15,-6,14
14, Stoke City,12,3,4,5,12:14,-2,13
15, Cardiff ,12,3,4,5,11:17,-6,13
16, Norwich,12,3,2,7,10:23,-13,11
17, West Ham,12,2,4,6,9:14,-5,10
18, Fulham,12,3,1,8,11:21,-10,10
19, Crystal Palace ,12,2,1,9,7:21,-14,7
20, Sunderland,12,2,1,9,8:24,-16,7
