1, Man City,1,1,0,0,3:0,3,3
2, Leicester,1,1,0,0,4:2,2,3
3, Crystal Palace,1,1,0,0,3:1,2,3
4, West Ham,1,1,0,0,2:0,2,3
5, Man Utd,1,1,0,0,1:0,1,3
6, Liverpool,1,1,0,0,1:0,1,3
7, Aston Villa,1,1,0,0,1:0,1,3
8, Chelsea,1,0,1,0,2:2,0,1
9, Southampton,1,0,1,0,2:2,0,1
10, Swansea,1,0,1,0,2:2,0,1
11, Everton,1,0,1,0,2:2,0,1
12, Newcastle,1,0,1,0,2:2,0,1
13, Watford ,1,0,1,0,2:2,0,1
14, Spurs,1,0,0,1,0:1,-1,0
15, Stoke City,1,0,0,1,0:1,-1,0
16, Bournemouth ,1,0,0,1,0:1,-1,0
17, Sunderland,1,0,0,1,2:4,-2,0
18, Norwich ,1,0,0,1,1:3,-2,0
19, Arsenal,1,0,0,1,0:2,-2,0
20, West Brom,1,0,0,1,0:3,-3,0
