1, Chelsea,8,6,1,1,23:2,21,19
2, Man City,8,5,2,1,12:5,7,17
3, Arsenal,8,4,2,2,18:10,8,14
4, Man Utd,8,3,5,0,18:11,7,14
5, Spurs,8,4,2,2,10:7,3,14
6, West Brom,8,3,3,2,11:14,-3,12
7, Bolton,8,2,5,1,12:12,0,11
8, Aston Villa,8,3,2,3,9:12,-3,11
9, Stoke City,8,3,1,4,9:11,-2,10
10, Blackpool,8,3,1,4,13:18,-5,10
11, Everton,8,2,3,3,8:7,1,9
12, Fulham,8,1,6,1,9:9,0,9
13, Sunderland,8,1,6,1,7:7,0,9
14, Blackburn,8,2,3,3,7:8,-1,9
15, Wigan,8,2,3,3,6:15,-9,9
16, Newcastle,8,2,2,4,12:12,0,8
17, Birmingham,8,1,4,3,8:12,-4,7
18, Wolves ,8,1,3,4,8:13,-5,6
19, Liverpool,8,1,3,4,7:13,-6,6
20, West Ham,8,1,3,4,6:15,-9,6
