1, Chelsea,30,21,4,5,74:27,47,67
2, Man Utd,30,21,3,6,70:24,46,66
3, Arsenal,30,20,4,6,71:33,38,64
4, Spurs,30,16,7,7,54:28,26,55
5, Aston Villa,30,14,11,5,42:23,19,53
6, Liverpool,30,15,6,9,49:30,19,51
7, Man City,30,13,11,6,53:39,14,50
8, Everton,30,12,9,9,48:42,6,45
9, Birmingham ,30,12,8,10,31:33,-2,44
10, Stoke City,30,9,12,9,29:33,-4,39
11, Fulham,30,10,8,12,32:33,-1,38
12, Blackburn,30,10,7,13,33:49,-16,37
13, Sunderland,30,7,11,12,38:46,-8,32
14, Bolton,30,8,8,14,36:54,-18,32
15, Wolves ,30,8,6,16,26:48,-22,30
16, Wigan,30,7,7,16,28:59,-31,28
17, West Ham,30,6,9,15,38:52,-14,27
18, Burnley ,30,6,6,18,31:63,-32,24
19, Hull City,30,5,9,16,27:63,-36,24
20, Portsmouth FC,30,5,4,21,25:56,-31,10
