1, Leicester,30,18,9,3,53:31,22,63
2, Spurs,30,16,10,4,53:24,29,58
3, Arsenal,30,16,7,7,48:30,18,55
4, Man City,30,15,7,8,53:32,21,52
5, West Ham,30,14,10,6,48:34,14,52
6, Man Utd,30,14,8,8,39:27,12,50
7, Liverpool,30,13,9,8,48:38,10,48
8, Southampton,30,12,8,10,38:30,8,44
9, Stoke City,30,12,7,11,32:36,-4,43
10, Chelsea,30,10,11,9,44:40,4,41
11, West Brom,30,10,9,11,30:38,-8,39
12, Everton,30,9,11,10,51:46,5,38
13, Bournemouth ,30,10,8,12,38:47,-9,38
14, Watford ,30,10,7,13,30:33,-3,37
15, Crystal Palace,30,9,6,15,32:41,-9,33
16, Swansea,30,8,9,13,30:40,-10,33
17, Sunderland,30,7,7,16,38:54,-16,28
18, Norwich ,30,6,7,17,31:54,-23,25
19, Newcastle,30,6,7,17,29:55,-26,25
20, Aston Villa,30,3,7,20,22:57,-35,16
