,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,0,0,0,1,0,0,0,0,1,0
11,0,1,0,1,0,0,0,0,1,0
12,0,1,0,1,0,0,0,0,1,0
13,0,1,0,1,0,0,0,0,1,0
14,0,1,0,1,0,0,0,0,1,0
15,0,1,0,1,0,0,0,0,1,0
16,0,1,0,1,0,0,0,0,1,0
17,0,1,0,1,0,0,0,0,1,0
18,0,1,0,1,0,0,0,0,1,0
19,0,1,0,1,0,0,0,0,1,0
20,0,1,0,1,0,0,0,0,1,0
21,0,1,0,1,0,0,0,0,1,0
22,0,1,0,1,0,0,0,0,1,0
23,0,1,0,1,0,0,0,0,1,0
24,0,1,0,1,0,0,0,0,1,0
25,0,1,0,1,0,0,0,0,1,0
26,0,1,0,1,0,0,0,0,1,0
27,0,1,0,1,0,0,0,0,1,0
28,0,1,0,1,0,0,0,0,1,0
29,0,1,0,1,0,0,0,0,1,0
30,0,1,0,1,0,0,0,0,1,0
31,0,1,0,1,0,0,0,0,1,0
32,1,1,0,1,0,0,0,0,1,0
33,1,1,0,1,0,0,0,0,1,0
34,1,1,0,1,0,0,0,0,1,0
35,1,1,0,2,0,0,0,0,1,0
36,1,1,0,2,0,0,0,0,1,0
37,1,1,0,2,0,0,0,0,1,0
38,1,1,0,2,0,0,0,0,2,0
39,1,1,0,2,0,0,0,0,2,0
40,1,1,0,2,0,0,0,0,2,0
41,1,1,0,2,0,0,0,0,2,0
42,1,1,0,2,0,0,0,0,2,0
43,1,1,0,2,0,0,0,0,2,0
44,1,1,0,2,0,0,0,0,2,0
45,1,1,0,2,0,0,0,0,2,0
46,1,1,0,2,0,0,0,0,2,0
47,1,1,0,2,0,0,0,0,2,0
48,1,1,0,2,0,0,0,0,2,0
49,2,1,0,2,0,0,0,0,2,0
50,2,1,0,2,0,0,0,0,2,0
51,2,1,0,2,0,0,0,0,2,0
52,2,1,0,2,0,0,0,0,2,0
53,2,1,0,2,0,0,0,0,2,0
54,2,1,0,2,0,0,0,0,2,0
55,2,1,0,2,0,0,0,0,2,0
56,2,1,0,2,0,0,0,0,2,0
57,2,1,0,2,0,0,0,0,2,0
58,2,1,0,2,0,0,0,0,2,0
59,2,1,0,2,0,0,0,2,2,0
60,2,1,0,2,0,0,0,2,2,0
61,2,1,0,2,0,0,0,2,2,0
62,2,1,0,2,0,0,0,2,2,0
63,2,1,0,2,0,0,0,2,2,0
64,2,1,0,2,0,0,0,2,2,0
65,2,1,0,2,0,0,0,2,2,0
66,2,1,0,2,0,0,0,2,2,0
67,2,1,1,2,0,0,0,2,2,0
68,2,1,1,2,0,0,0,2,2,0
69,2,1,1,2,0,0,0,2,2,0
70,2,1,1,2,0,0,0,2,2,0
71,2,1,1,2,0,0,0,2,2,0
72,2,1,1,2,0,0,0,2,2,0
73,2,1,2,2,0,0,0,2,2,0
74,2,1,2,2,0,0,0,2,2,0
75,2,1,2,2,0,0,0,2,2,0
76,2,1,2,2,0,0,0,2,2,0
77,2,1,2,2,0,0,0,2,2,0
78,2,1,2,2,0,0,0,2,2,0
79,2,1,2,2,0,0,0,3,2,0
80,2,1,2,2,0,0,0,3,2,0
81,2,1,3,2,0,0,0,3,2,0
82,2,1,3,2,0,0,0,3,2,0
83,2,1,3,2,0,0,0,3,2,0
84,2,2,3,2,0,0,0,3,2,0
85,2,2,3,2,0,0,0,3,2,0
86,2,2,3,2,0,0,2,3,2,0
87,2,2,3,2,0,0,2,3,2,0
88,2,2,3,2,0,0,2,3,2,0
89,2,2,3,2,0,0,2,3,2,0
90,2,2,3,2,0,0,2,3,2,0
