,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,0,0,0,0,0,0
12,0,0,0,1,0,0,0,0,0,0
13,0,0,0,1,0,0,0,0,0,0
14,0,0,0,1,0,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0
17,0,0,0,1,0,0,0,0,0,0
18,0,0,0,1,0,0,0,0,0,0
19,0,0,0,1,0,0,0,0,0,0
20,0,0,0,1,0,0,0,0,0,0
21,0,0,0,1,0,0,0,0,0,0
22,0,0,0,1,0,0,0,0,0,0
23,0,0,0,1,0,0,0,0,0,0
24,0,0,0,1,0,0,0,0,0,0
25,0,0,0,1,0,0,0,0,0,0
26,0,0,0,1,0,0,0,0,0,0
27,0,0,0,1,0,0,0,0,0,0
28,0,0,0,1,0,0,0,0,0,0
29,0,0,0,1,0,0,0,0,0,0
30,0,0,0,1,0,0,0,0,0,0
31,0,0,0,1,0,0,0,0,0,0
32,0,0,0,1,0,0,0,0,0,0
33,0,0,0,1,0,0,0,0,0,0
34,0,0,0,1,0,0,0,0,0,0
35,0,0,0,1,0,0,0,0,0,0
36,0,0,0,1,0,0,0,0,0,0
37,0,0,0,1,0,0,0,0,0,0
38,0,0,1,1,0,0,0,0,0,1
39,0,0,1,1,0,0,0,0,0,1
40,0,0,1,1,0,0,0,0,0,1
41,0,0,1,1,0,0,0,0,0,1
42,0,0,1,1,0,0,0,0,0,1
43,0,0,1,1,0,0,0,0,0,1
44,0,0,1,1,0,0,0,0,0,1
45,0,0,1,1,0,0,0,0,0,1
46,0,0,1,1,0,0,0,0,0,1
47,0,0,1,1,0,0,0,0,0,1
48,0,0,1,1,0,0,0,0,0,1
49,0,0,1,1,0,0,0,0,0,1
50,0,0,1,1,0,0,0,0,0,1
51,0,1,1,1,0,0,0,0,0,1
52,0,1,1,1,0,0,0,0,0,1
53,0,2,2,1,0,0,0,0,0,1
54,0,2,2,2,0,0,0,0,0,1
55,0,2,2,2,0,0,0,0,0,1
56,0,2,2,2,0,0,0,0,0,1
57,0,2,2,2,0,0,2,0,0,1
58,0,2,2,2,0,0,2,0,0,1
59,0,2,2,2,0,0,2,0,0,1
60,0,2,2,2,0,0,2,0,0,1
61,0,2,2,2,0,0,2,0,0,1
62,0,2,2,2,0,0,2,0,0,1
63,0,2,2,2,0,0,2,0,0,1
64,0,2,3,2,0,0,2,0,0,1
65,0,2,3,2,0,0,2,0,0,1
66,0,2,3,2,0,0,2,0,0,1
67,0,2,3,2,0,0,3,0,0,1
68,0,2,3,2,0,0,3,0,0,1
69,0,2,3,3,0,0,3,0,0,1
70,0,2,3,3,0,0,3,0,0,1
71,0,2,3,3,0,0,3,0,0,1
72,0,2,3,3,0,0,3,1,0,1
73,0,2,3,3,0,0,3,1,0,1
74,0,3,3,3,0,0,3,1,0,1
75,0,3,3,3,0,0,3,1,0,1
76,1,3,3,3,0,0,3,1,0,1
77,1,3,3,3,0,0,3,1,0,1
78,1,3,3,3,0,0,3,1,0,1
79,1,3,3,3,0,0,3,2,0,1
80,1,3,3,3,0,0,3,2,0,1
81,1,3,4,3,0,0,3,2,0,1
82,1,3,4,3,0,0,3,2,0,1
83,1,3,4,3,0,0,3,3,0,1
84,1,3,4,3,0,0,3,3,0,1
85,1,3,4,3,0,0,3,3,0,1
86,1,3,4,3,0,0,3,3,0,1
87,1,3,4,3,0,0,3,3,0,1
88,1,3,4,3,0,0,3,3,0,1
89,1,3,4,3,0,0,3,3,0,1
90,1,3,4,3,0,0,3,3,0,1
