,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0
15,1,1,0,0,0,0,0,0,0,0
16,1,1,0,0,0,0,0,0,0,0
17,1,2,0,0,0,0,0,0,0,0
18,1,2,0,0,0,0,0,0,0,0
19,1,2,0,0,0,0,0,0,0,0
20,2,2,0,0,0,0,0,0,0,0
21,2,2,0,0,0,0,0,0,0,0
22,2,2,0,0,0,0,0,0,0,0
23,2,2,0,0,0,0,0,0,0,0
24,3,2,0,0,0,0,0,0,0,0
25,3,2,0,0,0,0,0,0,0,0
26,3,2,0,0,0,0,0,0,0,0
27,3,2,0,0,0,0,0,0,0,0
28,3,2,0,0,0,0,0,0,0,0
29,3,2,0,1,0,0,0,0,0,0
30,3,2,0,1,0,0,0,0,0,0
31,3,3,0,1,0,0,0,0,0,0
32,3,3,0,1,0,0,0,1,0,0
33,3,3,0,1,0,0,0,1,0,0
34,3,3,0,1,0,0,0,1,0,0
35,3,4,0,1,0,0,0,1,0,0
36,3,4,0,1,0,0,0,1,0,0
37,3,4,0,1,0,0,0,1,0,0
38,3,4,0,1,0,0,0,1,0,0
39,3,4,0,1,0,0,0,1,0,0
40,3,4,0,1,0,0,0,1,0,0
41,3,4,0,1,0,0,0,1,0,0
42,3,4,0,1,0,0,0,1,0,0
43,3,4,0,1,0,0,0,1,0,0
44,3,4,0,1,0,0,0,1,0,0
45,3,4,0,1,0,0,0,1,0,0
46,3,4,0,1,0,0,0,2,0,0
47,3,4,0,1,0,0,0,2,0,0
48,3,4,0,1,0,0,0,2,0,0
49,3,4,0,1,0,0,0,2,0,0
50,3,4,0,1,0,0,0,2,0,0
51,3,4,0,1,0,0,0,2,0,0
52,3,4,0,1,0,0,0,2,0,0
53,3,4,0,1,0,0,0,2,0,0
54,3,4,0,1,0,0,0,2,0,0
55,3,4,0,1,0,0,0,2,0,0
56,3,4,0,1,0,0,0,2,0,0
57,3,4,0,1,0,0,0,2,0,0
58,3,4,0,1,0,0,0,2,0,0
59,3,4,0,1,0,0,0,2,0,0
60,3,4,0,1,0,0,0,2,0,0
61,3,4,0,1,0,0,0,2,0,0
62,3,4,0,1,0,0,0,2,0,0
63,3,4,0,1,0,0,0,2,0,0
64,3,4,0,1,0,0,0,2,0,0
65,3,4,0,1,0,0,0,2,0,0
66,3,4,0,1,0,0,0,2,0,0
67,3,4,0,1,0,0,0,2,0,0
68,3,4,0,1,0,0,0,2,0,0
69,3,4,0,1,0,0,0,2,0,0
70,3,4,0,1,0,0,1,2,0,0
71,3,4,0,1,0,0,1,2,0,0
72,3,4,0,1,0,0,1,2,0,0
73,3,4,0,1,0,0,1,2,0,0
74,3,4,0,1,0,0,1,2,0,0
75,3,4,0,1,0,0,1,3,0,0
76,3,4,0,1,0,0,1,3,0,0
77,3,4,0,1,0,0,1,3,0,0
78,3,4,0,1,0,0,1,3,0,0
79,3,4,0,1,0,0,1,3,0,0
80,3,4,1,1,0,0,2,3,0,0
81,3,4,1,1,0,0,2,3,0,0
82,3,4,1,1,0,0,2,3,0,0
83,3,4,1,1,0,0,2,3,0,0
84,3,4,1,1,0,0,3,3,0,0
85,3,4,1,1,0,0,3,3,0,0
86,3,4,1,1,0,0,3,3,0,0
87,3,4,1,1,0,0,3,3,0,0
88,3,4,1,1,0,0,3,3,0,0
89,3,4,1,1,0,0,3,3,0,0
90,3,4,1,1,0,0,3,3,0,0
