,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,0,0,0,0,0
10,0,0,1,0,0,0,0,0,0,0
11,0,0,1,0,0,0,0,0,0,0
12,0,0,1,0,0,0,0,0,0,0
13,0,0,1,0,0,0,0,0,0,0
14,0,0,1,0,0,0,0,0,0,0
15,0,0,1,1,0,0,0,0,0,0
16,0,0,1,1,0,0,0,0,0,0
17,0,0,2,1,0,0,0,0,0,0
18,0,0,2,1,0,0,0,0,0,0
19,0,0,2,1,0,0,0,0,0,0
20,0,0,2,1,0,0,0,0,0,0
21,0,0,2,1,0,0,0,0,0,0
22,0,0,2,1,0,0,0,0,0,0
23,1,0,2,1,0,0,0,0,0,0
24,1,0,2,1,0,0,0,0,0,0
25,1,0,2,1,0,0,0,0,0,0
26,1,0,2,1,0,0,0,0,0,0
27,2,0,2,1,0,0,0,0,0,0
28,2,0,2,1,0,0,0,0,0,0
29,2,0,2,1,0,0,0,0,0,0
30,2,0,2,1,0,0,0,0,0,0
31,3,0,2,1,0,0,0,0,0,0
32,3,0,2,1,0,0,0,0,0,0
33,3,0,2,1,0,0,0,0,0,0
34,3,0,2,1,0,0,0,0,0,0
35,3,0,2,1,0,0,0,0,0,0
36,3,0,2,1,0,0,0,0,0,0
37,3,0,2,1,0,0,0,0,0,0
38,3,0,2,1,0,0,0,0,0,0
39,3,0,2,1,0,0,0,0,0,0
40,3,0,2,1,0,0,0,0,0,0
41,3,0,2,1,0,0,0,0,0,0
42,4,0,2,1,0,0,0,0,0,0
43,4,0,2,1,0,0,0,0,0,0
44,4,0,2,1,0,0,0,0,0,0
45,4,0,2,1,0,0,0,0,0,0
46,5,0,3,1,0,0,0,0,0,0
47,5,0,3,1,0,0,0,2,0,0
48,5,0,3,1,0,0,0,2,0,0
49,5,0,3,2,0,0,0,2,0,0
50,5,0,3,2,0,0,0,2,0,0
51,5,0,3,2,0,0,0,2,0,0
52,5,0,3,2,0,0,0,2,0,0
53,5,0,3,2,0,0,0,2,0,0
54,5,0,3,2,0,0,0,2,0,0
55,5,0,3,2,0,0,0,2,0,0
56,5,0,3,2,0,0,0,2,0,0
57,5,0,3,2,0,0,0,2,0,0
58,5,0,3,2,0,0,0,2,0,0
59,5,0,3,2,0,0,0,2,0,0
60,5,0,3,2,0,0,0,2,0,0
61,5,0,3,2,0,0,0,2,0,0
62,5,0,3,2,0,0,0,2,0,0
63,5,0,3,2,0,0,0,2,0,0
64,5,0,3,2,0,0,0,2,0,0
65,5,0,3,2,0,0,0,2,0,0
66,5,0,3,2,0,0,0,2,0,0
67,5,0,3,2,0,0,0,2,0,0
68,5,0,3,2,0,0,1,2,0,0
69,5,0,3,2,0,0,1,2,0,0
70,5,0,3,2,0,0,1,3,0,0
71,5,1,3,2,0,0,1,3,0,0
72,5,1,3,2,0,0,2,3,0,0
73,5,1,3,2,0,0,2,3,0,0
74,5,1,3,2,0,0,2,3,0,0
75,5,1,3,2,0,0,2,3,0,0
76,5,1,3,2,0,0,2,3,0,0
77,5,1,3,2,0,0,2,3,0,0
78,5,1,4,2,0,0,2,3,0,0
79,5,1,4,2,0,0,2,3,0,0
80,5,1,4,2,0,0,2,3,0,0
81,5,1,4,2,0,0,2,3,0,0
82,5,1,4,2,0,0,3,3,0,0
83,5,1,4,2,0,0,3,3,0,0
84,5,1,4,2,0,0,3,3,0,0
85,5,1,4,2,0,0,3,3,0,0
86,5,1,4,2,0,0,3,3,0,0
87,6,1,4,2,0,0,3,3,0,0
88,6,1,4,2,0,0,3,3,0,0
89,6,1,4,2,0,0,3,3,0,0
90,6,1,4,2,0,0,3,3,0,0
