,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0
31,1,0,0,0,0,0,0,0,0,0
32,1,0,0,0,0,0,0,0,0,0
33,1,0,0,0,0,0,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0
35,1,0,0,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0
40,2,0,0,0,0,0,0,0,0,0
41,2,0,0,0,0,0,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0
43,2,0,0,0,0,0,0,0,0,0
44,2,0,0,0,0,0,0,0,0,0
45,2,0,1,0,0,0,0,0,0,0
46,2,0,1,0,0,0,0,0,0,0
47,2,0,1,0,0,0,0,0,0,0
48,2,0,1,0,0,0,0,0,0,0
49,2,0,1,0,0,0,0,0,0,0
50,2,0,1,0,0,0,0,0,0,0
51,3,0,1,0,0,0,0,0,0,0
52,3,0,1,0,0,0,0,0,0,0
53,3,1,1,0,0,0,0,0,0,0
54,3,1,1,0,0,0,0,0,0,0
55,3,1,1,0,0,0,0,0,0,0
56,3,1,1,0,0,0,0,0,0,0
57,3,1,1,0,0,0,0,0,0,0
58,3,1,1,0,0,0,0,0,0,0
59,3,1,1,0,0,0,0,0,0,0
60,3,1,1,0,0,0,0,0,0,0
61,3,1,1,1,0,0,0,0,0,0
62,3,1,1,1,0,0,0,0,0,0
63,3,1,1,1,0,0,0,0,0,0
64,3,1,1,1,0,0,0,0,0,0
65,3,1,1,1,0,0,0,0,0,0
66,3,1,1,1,0,0,0,0,0,0
67,3,1,1,1,0,0,0,0,0,0
68,3,1,1,1,0,0,0,0,0,0
69,3,1,1,1,0,0,0,0,0,0
70,3,1,1,1,0,0,0,0,0,0
71,3,1,1,1,0,0,0,0,0,0
72,3,1,1,1,0,0,0,1,0,0
73,4,1,1,1,0,0,0,2,0,0
74,4,1,1,1,0,0,0,2,0,0
75,4,1,1,1,0,0,0,2,0,0
76,4,1,1,1,0,0,0,2,0,0
77,4,1,1,1,0,1,0,2,0,0
78,4,1,1,1,0,1,0,3,0,0
79,4,1,1,1,0,1,1,3,0,0
80,4,1,1,1,0,1,1,3,0,0
81,4,1,1,1,0,1,2,3,0,0
82,4,1,1,1,0,1,2,3,0,0
83,4,1,1,1,0,1,2,3,0,0
84,4,1,1,1,0,1,2,3,0,0
85,4,1,1,1,0,1,2,3,0,0
86,4,1,1,1,0,1,2,3,0,0
87,4,1,1,1,0,1,3,3,0,0
88,4,1,1,1,0,1,3,3,0,0
89,4,1,1,1,0,1,3,3,0,0
90,4,1,1,1,0,1,3,3,0,0
