,sb-tor1,sb-tor2,sb-gelb1,sb-gelb2,sb-gelbrot1,sb-gelbrot2,sb-wechsel1,sb-wechsel2,sb-11m1,sb-11m2
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0
28,3,0,0,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,1,0,0
30,3,0,0,1,0,0,0,1,0,0
31,3,0,0,1,0,0,0,1,0,0
32,3,0,0,1,0,0,0,1,0,0
33,3,0,0,1,0,0,0,1,0,0
34,3,0,0,1,0,0,0,1,0,0
35,3,0,0,1,0,0,0,1,0,0
36,3,0,0,1,0,0,0,1,0,0
37,3,0,0,1,0,0,0,1,0,0
38,3,0,0,1,0,0,0,1,0,0
39,3,0,0,1,0,0,0,1,0,0
40,3,0,0,1,0,0,0,1,0,0
41,3,0,0,1,0,0,0,1,0,0
42,3,0,0,1,0,0,0,1,0,0
43,3,0,0,1,0,0,0,1,0,0
44,3,0,0,1,0,0,0,1,0,0
45,3,0,0,1,0,0,0,1,0,0
46,3,0,0,2,0,0,0,1,0,0
47,3,0,0,2,0,0,0,1,0,0
48,4,0,0,2,0,0,0,1,0,0
49,5,0,0,2,0,0,0,1,0,0
50,5,0,0,2,0,0,0,1,0,0
51,5,0,0,2,0,0,0,1,0,0
52,5,0,0,2,0,0,0,1,0,0
53,5,0,0,2,0,0,0,3,0,0
54,5,0,0,2,0,0,0,3,0,0
55,5,0,0,2,0,0,0,3,0,0
56,5,0,0,2,0,0,0,3,0,0
57,5,0,0,2,0,0,0,3,0,0
58,5,0,0,2,0,0,0,3,0,0
59,5,0,0,2,0,0,0,3,0,0
60,5,0,0,2,0,0,0,3,0,0
61,5,0,0,2,0,0,0,3,0,0
62,5,0,0,2,0,0,0,3,0,0
63,6,0,0,2,0,0,0,3,0,0
64,6,0,0,2,0,0,0,3,0,0
65,6,0,0,2,0,0,1,3,0,0
66,6,0,0,2,0,0,1,3,0,0
67,6,0,0,2,0,0,1,3,0,0
68,6,0,0,2,0,0,1,3,0,0
69,6,0,0,2,0,0,1,3,0,0
70,6,0,0,2,0,0,1,3,0,0
71,7,0,0,2,0,0,1,3,0,0
72,7,0,0,2,0,0,1,3,0,0
73,7,0,0,2,0,0,2,3,0,0
74,7,0,0,2,0,0,2,3,0,0
75,7,0,0,2,0,0,2,3,0,0
76,7,0,0,2,0,0,2,3,0,0
77,7,0,0,2,0,0,2,3,0,0
78,7,0,0,2,0,0,2,3,0,0
79,7,0,0,2,0,0,2,3,0,0
80,7,0,0,2,0,0,2,3,0,0
81,7,0,0,2,0,0,2,3,0,0
82,7,0,0,2,0,0,2,3,0,0
83,7,0,0,2,0,0,2,3,0,0
84,7,1,0,2,0,0,2,3,0,0
85,7,1,0,2,0,0,2,3,0,0
86,7,1,0,2,0,0,2,3,0,0
87,7,1,0,2,0,0,2,3,0,0
88,7,1,0,2,0,0,2,3,0,0
89,7,1,0,2,0,0,2,3,0,0
90,7,1,0,2,0,0,2,3,0,0
