"","X.1","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"24",24,"StokeCity","CrystalPalace",24,512,873,24,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"25",25,"StokeCity","CrystalPalace",25,512,873,25,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"26",26,"StokeCity","CrystalPalace",26,512,873,26,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"27",27,"StokeCity","CrystalPalace",27,512,873,27,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"28",28,"StokeCity","CrystalPalace",28,512,873,28,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"29",29,"StokeCity","CrystalPalace",29,512,873,29,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"30",30,"StokeCity","CrystalPalace",30,512,873,30,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"31",31,"StokeCity","CrystalPalace",31,512,873,31,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"32",32,"StokeCity","CrystalPalace",32,512,873,32,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"33",33,"StokeCity","CrystalPalace",33,512,873,33,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"34",34,"StokeCity","CrystalPalace",34,512,873,34,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"35",35,"StokeCity","CrystalPalace",35,512,873,35,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"36",36,"StokeCity","CrystalPalace",36,512,873,36,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"37",37,"StokeCity","CrystalPalace",37,512,873,37,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"38",38,"StokeCity","CrystalPalace",38,512,873,38,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"39",39,"StokeCity","CrystalPalace",39,512,873,39,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"40",40,"StokeCity","CrystalPalace",40,512,873,40,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"41",41,"StokeCity","CrystalPalace",41,512,873,41,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"42",42,"StokeCity","CrystalPalace",42,512,873,42,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"43",43,"StokeCity","CrystalPalace",43,512,873,43,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"44",44,"StokeCity","CrystalPalace",44,512,873,44,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"45",45,"StokeCity","CrystalPalace",45,512,873,45,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"46",46,"StokeCity","CrystalPalace",46,512,873,46,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"47",47,"StokeCity","CrystalPalace",47,512,873,47,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"48",48,"StokeCity","CrystalPalace",48,512,873,48,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"49",49,"StokeCity","CrystalPalace",49,512,873,49,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"50",50,"StokeCity","CrystalPalace",50,512,873,50,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"51",51,"StokeCity","CrystalPalace",51,512,873,51,0,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"52",52,"StokeCity","CrystalPalace",52,512,873,52,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"53",53,"StokeCity","CrystalPalace",53,512,873,53,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"54",54,"StokeCity","CrystalPalace",54,512,873,54,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"55",55,"StokeCity","CrystalPalace",55,512,873,55,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"56",56,"StokeCity","CrystalPalace",56,512,873,56,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"57",57,"StokeCity","CrystalPalace",57,512,873,57,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"58",58,"StokeCity","CrystalPalace",58,512,873,58,1,0,0,0,0,0,0,0,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"59",59,"StokeCity","CrystalPalace",59,512,873,59,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"60",60,"StokeCity","CrystalPalace",60,512,873,60,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"61",61,"StokeCity","CrystalPalace",61,512,873,61,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"62",62,"StokeCity","CrystalPalace",62,512,873,62,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"63",63,"StokeCity","CrystalPalace",63,512,873,63,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"64",64,"StokeCity","CrystalPalace",64,512,873,64,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"65",65,"StokeCity","CrystalPalace",65,512,873,65,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"66",66,"StokeCity","CrystalPalace",66,512,873,66,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"67",67,"StokeCity","CrystalPalace",67,512,873,67,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"68",68,"StokeCity","CrystalPalace",68,512,873,68,1,0,0,0,0,0,0,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"69",69,"StokeCity","CrystalPalace",69,512,873,69,1,0,0,0,0,0,1,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"70",70,"StokeCity","CrystalPalace",70,512,873,70,1,0,0,0,0,0,1,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"71",71,"StokeCity","CrystalPalace",71,512,873,71,1,0,0,0,0,0,1,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"72",72,"StokeCity","CrystalPalace",72,512,873,72,1,0,0,0,0,0,1,1,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"73",73,"StokeCity","CrystalPalace",73,512,873,73,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"74",74,"StokeCity","CrystalPalace",74,512,873,74,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"75",75,"StokeCity","CrystalPalace",75,512,873,75,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"76",76,"StokeCity","CrystalPalace",76,512,873,76,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"77",77,"StokeCity","CrystalPalace",77,512,873,77,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"78",78,"StokeCity","CrystalPalace",78,512,873,78,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"79",79,"StokeCity","CrystalPalace",79,512,873,79,1,0,0,0,0,0,1,2,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"80",80,"StokeCity","CrystalPalace",80,512,873,80,1,0,0,0,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"81",81,"StokeCity","CrystalPalace",81,512,873,81,1,0,0,0,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"82",82,"StokeCity","CrystalPalace",82,512,873,82,1,0,0,0,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"83",83,"StokeCity","CrystalPalace",83,512,873,83,1,0,0,1,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"84",84,"StokeCity","CrystalPalace",84,512,873,84,1,0,0,2,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"85",85,"StokeCity","CrystalPalace",85,512,873,85,1,0,0,2,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"86",86,"StokeCity","CrystalPalace",86,512,873,86,1,0,0,2,0,0,1,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"87",87,"StokeCity","CrystalPalace",87,512,873,87,1,0,0,2,0,0,3,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"88",88,"StokeCity","CrystalPalace",88,512,873,88,1,0,0,2,0,0,3,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"89",89,"StokeCity","CrystalPalace",89,512,873,89,1,0,0,2,0,0,3,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
"90",90,"StokeCity","CrystalPalace",90,512,873,90,1,0,0,2,0,0,3,3,0,0,"HOME",11,11,37,13,5,19,31,-15,44,10,10,37,12,11,14,43,-8,47
